,canonical_smiles,standard_value,bioactivity_binary,bioactivity_binary_class,bioactivity_multiclass,mol_wt,log_p,proton_donors,proton_acceptors
2406,CCCCCCCCCCCCCCCC(=O)N[C@H](CCCN)CC(=O)NCCC(=O)NCCC(=O)N[C@H](CCCN)CC(=O)O,256.0,inactive,0,intermediate,654.938,3.7925000000000066,7.0,7.0
2407,CCCCCCCCCCCC(=O)N[C@H](CCCN)CC(=O)N[C@@H](CC(=O)N[C@@H](CC(=O)N[C@H](CCCN)CC(=O)O)C(C)C)C(C)C,128.0,inactive,0,intermediate,682.992,4.281300000000008,7.0,7.0
2408,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,365.411,0.023700000000000443,4.0,6.0
2409,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,365.411,0.023700000000000443,4.0,6.0
2410,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,365.411,0.023700000000000443,4.0,6.0
2411,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,32.0,active,1,intermediate,365.411,0.023700000000000443,4.0,6.0
2412,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,8.0,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2413,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,16.0,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2414,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,4.0,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2415,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,2.0,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2416,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,16.0,active,1,active,455.474,-0.6224999999999987,3.0,11.0
2417,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,16.0,active,1,active,455.474,-0.6224999999999987,3.0,11.0
2418,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,8.0,active,1,active,455.474,-0.6224999999999987,3.0,11.0
2419,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,8.0,active,1,active,455.474,-0.6224999999999987,3.0,11.0
2420,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,32.0,active,1,intermediate,480.572,-1.2798999999999958,2.0,10.0
2421,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,64.0,inactive,0,intermediate,480.572,-1.2798999999999958,2.0,10.0
2422,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,4.0,active,1,active,480.572,-1.2798999999999958,2.0,10.0
2423,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,1.0,active,1,active,480.572,-1.2798999999999958,2.0,10.0
2424,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,32.0,active,1,intermediate,514.589,-1.0438999999999956,2.0,10.0
2425,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,64.0,inactive,0,intermediate,514.589,-1.0438999999999956,2.0,10.0
2426,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,2.0,active,1,active,514.589,-1.0438999999999956,2.0,10.0
2427,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,2.0,active,1,active,514.589,-1.0438999999999956,2.0,10.0
2428,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.25,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2429,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.25,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2430,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.25,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2431,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.25,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2432,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,32.0,active,1,intermediate,365.411,0.023700000000000443,4.0,6.0
2433,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,32.0,active,1,intermediate,365.411,0.023700000000000443,4.0,6.0
2434,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,32.0,active,1,intermediate,365.411,0.023700000000000443,4.0,6.0
2435,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,8.0,active,1,active,365.411,0.023700000000000443,4.0,6.0
2436,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2437,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2438,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2439,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,8.0,active,1,active,384.435,0.5479999999999997,3.0,6.0
2440,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2441,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2442,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2443,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,8.0,active,1,active,384.435,0.5479999999999997,3.0,6.0
2444,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,256.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2445,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,256.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2446,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,256.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2447,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,16.0,active,1,active,517.564,-0.24029999999999596,3.0,7.0
2448,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,256.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2449,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,256.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2450,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,128.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2451,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,4.0,active,1,active,517.564,-0.24029999999999596,3.0,7.0
2452,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CS(=O)(=O)O,2.0,active,1,active,1279.616,-5.54729999999999,19.0,20.0
2453,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CS(=O)(=O)O,2.0,active,1,active,1279.616,-5.54729999999999,19.0,20.0
2454,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.064,active,1,active,383.47,-0.3079999999999994,3.0,6.0
2455,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.125,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2456,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.19,active,1,active,480.572,-1.2798999999999958,2.0,10.0
2457,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.75,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2458,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,1.0,active,1,active,455.474,-0.6224999999999987,3.0,11.0
2459,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.0,active,1,active,435.44,-1.1724999999999979,4.0,10.0
2460,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,1.5,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2461,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,1.5,active,1,active,383.47,-0.3079999999999994,3.0,6.0
2462,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,4.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2463,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,6.0,active,1,active,383.47,-0.3079999999999994,3.0,6.0
2464,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,8.0,active,1,active,427.46,0.09859999999999991,3.0,8.0
2465,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,12.0,active,1,active,427.46,0.09859999999999991,3.0,8.0
2466,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,64.0,inactive,0,intermediate,480.572,-1.2798999999999958,2.0,10.0
2467,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,192.0,inactive,0,intermediate,427.46,0.09859999999999991,3.0,8.0
2468,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,inactive,0,intermediate,546.587,-1.2991999999999946,3.0,11.0
2469,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,inactive,0,intermediate,546.587,-1.2991999999999946,3.0,11.0
2470,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,256.0,inactive,0,intermediate,480.572,-1.2798999999999958,2.0,10.0
2471,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,inactive,0,intermediate,455.474,-0.6224999999999987,3.0,11.0
2472,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,inactive,0,intermediate,455.474,-0.6224999999999987,3.0,11.0
2473,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,256.0,inactive,0,intermediate,435.44,-1.1724999999999979,4.0,10.0
2474,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,256.0,inactive,0,intermediate,435.44,-1.1724999999999979,4.0,10.0
2475,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.015,active,1,active,393.846,3.144700000000001,2.0,5.0
2476,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.03,active,1,active,401.438,2.3705000000000007,2.0,6.0
2477,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.06,active,1,active,331.347,1.5833,2.0,5.0
2478,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.03,active,1,active,361.373,1.5439999999999998,1.0,6.0
2479,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.12,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2480,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0.12,active,1,active,467.52,-6.295799999999999,10.0,14.0
2481,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,2.0,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2482,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,4.0,active,1,active,480.572,-1.2798999999999958,2.0,10.0
2483,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,2.0,active,1,active,480.572,-1.2798999999999958,2.0,10.0
2484,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,1.0,active,1,active,480.572,-1.2798999999999958,2.0,10.0
2485,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,inactive,0,intermediate,455.474,-0.6224999999999987,3.0,11.0
2486,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,16.0,active,1,active,455.474,-0.6224999999999987,3.0,11.0
2487,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,8.0,active,1,active,455.474,-0.6224999999999987,3.0,11.0
2488,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,inactive,0,intermediate,546.587,-1.2991999999999946,3.0,11.0
2489,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,2.0,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2490,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,2.0,active,1,active,546.587,-1.2991999999999946,3.0,11.0
2491,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,32.0,active,1,intermediate,299.352,-0.17602999999999924,4.0,5.0
2492,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,32.0,active,1,intermediate,299.352,-0.17602999999999924,4.0,5.0
2493,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.19,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2494,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,32.0,active,1,intermediate,383.47,-0.3079999999999994,3.0,6.0
2495,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,32.0,active,1,intermediate,383.47,-0.3079999999999994,3.0,6.0
2496,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.19,active,1,active,383.47,-0.3079999999999994,3.0,6.0
2497,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,256.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2498,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,16.0,active,1,active,517.564,-0.24029999999999596,3.0,7.0
2499,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,4.0,active,1,active,517.564,-0.24029999999999596,3.0,7.0
2500,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2501,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,384.435,0.5479999999999997,3.0,6.0
2502,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,4.0,active,1,active,384.435,0.5479999999999997,3.0,6.0
2503,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,365.411,0.023700000000000443,4.0,6.0
2504,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,365.411,0.023700000000000443,4.0,6.0
2505,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,32.0,active,1,intermediate,365.411,0.023700000000000443,4.0,6.0
2506,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,256.0,inactive,0,intermediate,517.564,-0.24029999999999596,3.0,7.0
2507,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,8.0,active,1,active,517.564,-0.24029999999999596,3.0,7.0
2508,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,4.0,active,1,active,517.564,-0.24029999999999596,3.0,7.0
2509,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,365.411,0.023700000000000443,4.0,6.0
2510,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,inactive,0,intermediate,365.411,0.023700000000000443,4.0,6.0
2511,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,8.0,active,1,active,365.411,0.023700000000000443,4.0,6.0
2512,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,4.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2513,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,64.0,inactive,0,intermediate,299.352,-0.17602999999999924,4.0,5.0
2514,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,64.0,inactive,0,intermediate,299.352,-0.17602999999999924,4.0,5.0
2515,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,8.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2516,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,64.0,inactive,0,intermediate,299.352,-0.17602999999999924,4.0,5.0
2517,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,8.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2518,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2519,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,12.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2520,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,64.0,inactive,0,intermediate,299.352,-0.17602999999999924,4.0,5.0
2521,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,64.0,inactive,0,intermediate,299.352,-0.17602999999999924,4.0,5.0
2522,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2523,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,8.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2524,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,64.0,inactive,0,intermediate,299.352,-0.17602999999999924,4.0,5.0
2525,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2526,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2527,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2528,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,24.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2529,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2530,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
2531,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,32.0,active,1,intermediate,299.352,-0.17602999999999924,4.0,5.0
2532,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,4.0,active,1,active,383.47,-0.3079999999999994,3.0,6.0
2533,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,64.0,inactive,0,intermediate,383.47,-0.3079999999999994,3.0,6.0
2534,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,64.0,inactive,0,intermediate,383.47,-0.3079999999999994,3.0,6.0
2535,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,8.0,active,1,active,383.47,-0.3079999999999994,3.0,6.0
